order_id,order_date,customer_id,customer_name,city,country,product_id,product_name,category,quantity,unit_price
273,2024-12-21,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,3,585.81
274,2023-02-13,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,6,131.31
275,2023-11-17,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,8,1383.71
276,2024-03-03,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,1071.51
277,2023-11-29,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,7,55.76
278,2024-01-06,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,8,1252.24
279,2024-08-26,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,2,383.89
280,2023-11-14,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,2,608.76
281,2023-03-20,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,6,1174.2
282,2023-12-24,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,4,1361.24
283,2023-09-20,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,4,176.64
284,2024-11-02,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,3,1146.32
285,2024-07-31,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,8,709.33
286,2024-10-04,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,6,1299.76
287,2024-03-28,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,8,125.72
288,2023-03-17,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,1,544.11
289,2024-01-13,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,8,80.47
290,2024-06-03,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,932.14
291,2024-08-08,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,1,688.36
292,2023-03-05,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,764.52
293,2023-03-28,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,6,1474.02
294,2024-03-24,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,390.42
295,2023-10-17,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,3,561.75
296,2023-02-23,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,6,1026.37
297,2024-11-25,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,164.4
298,2024-11-03,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,5,1092.51
299,2024-11-10,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,6,145.22
300,2024-12-16,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,5,1452.35
301,2024-01-21,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,2,481.63
302,2024-03-09,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,2,977.89
303,2023-07-04,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,1,559.83
304,2023-05-21,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,308.21
305,2023-04-14,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,5,1270.53
306,2024-09-24,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,1001.35
307,2023-07-05,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,7,252.52
308,2024-01-09,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,8,89.45
309,2024-04-04,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,5,1134.78
310,2024-04-25,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,4,481.47
311,2023-10-16,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,705.98
312,2023-07-24,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,7,1450.25
313,2024-05-07,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,5,101.97
314,2024-06-12,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,1074.32
315,2023-10-07,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,2,1150.6
316,2023-04-04,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,3,1250.79
317,2024-02-29,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,6,1397.45
318,2023-03-25,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,372.77
319,2023-04-12,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,1,495.06
320,2024-04-28,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,3,81.5
321,2023-03-23,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,8,932.64
322,2024-07-15,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,4,1256.57
323,2023-10-23,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,7,189.0
324,2024-03-05,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,2,95.43
325,2024-05-26,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,2,188.52
326,2024-08-11,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,957.13
327,2024-09-21,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,5,658.13
328,2024-11-15,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,7,301.29
329,2024-06-22,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,6,124.83
330,2024-04-26,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,600.92
331,2023-01-17,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,399.13
332,2024-11-03,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,380.66
333,2023-12-27,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,6,221.78
334,2024-12-02,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,3,1249.82
335,2023-03-06,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,3,1221.96
336,2023-07-24,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,5,322.35
337,2024-07-10,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,5,785.19
338,2023-07-15,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,1,1136.1
339,2023-12-06,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,1,1302.05
340,2024-02-14,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,669.5
341,2024-05-23,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,6,1461.24
342,2024-03-10,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,5,1206.69
343,2023-11-25,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,3,829.57
344,2023-11-10,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,6,999.86
345,2024-03-30,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,7,270.8
346,2023-12-28,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,1,1097.05
347,2023-02-28,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,5,968.22
348,2024-11-26,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,781.8
349,2024-11-25,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,3,1276.79
350,2024-10-22,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,3,124.17
351,2023-02-03,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,7,1425.46
352,2024-01-16,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,8,1424.51
353,2024-02-12,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,3,805.95
354,2023-01-27,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,4,1441.77
355,2023-05-01,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,1372.48
356,2024-09-18,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,8,341.49
357,2023-03-17,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,205.89
358,2024-11-29,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,1495.96
359,2023-10-25,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,2,836.25
360,2024-06-04,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,3,1195.7
361,2023-08-31,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,4,1193.3
362,2024-01-13,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,6,842.18
363,2023-03-30,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,3,927.62
364,2024-05-05,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,7,1499.4
365,2023-03-17,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,1239.43
366,2024-11-27,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,2,688.71
367,2024-07-18,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,3,1319.99
368,2023-02-26,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,3,663.11
369,2023-06-15,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,3,473.58
370,2024-06-15,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,6,1422.54
371,2024-07-18,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,5,314.55
372,2023-04-06,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,5,931.28
373,2024-10-01,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,3,277.52
374,2023-01-30,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,1,1242.22
375,2024-08-08,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,985.42
376,2024-10-04,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,1,759.61
377,2024-12-02,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,737.34
378,2023-03-03,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,8,132.64
379,2023-07-28,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,739.27
380,2023-11-23,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,3,486.06
381,2024-06-11,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,3,1146.98
382,2023-05-06,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,6,381.56
383,2023-02-21,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,232.79
384,2023-06-13,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,7,391.2
385,2023-06-13,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,6,305.01
386,2023-11-12,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,8,760.67
387,2024-06-01,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,2,1419.22
388,2023-02-19,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,4,885.43
389,2024-10-31,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,8,906.34
390,2024-03-17,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,1,1274.58
391,2024-01-10,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,6,1151.69
392,2023-07-19,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,1,866.17
393,2024-05-31,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,5,133.46
394,2024-09-30,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,5,1242.33
395,2024-02-08,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,3,1463.25
396,2023-07-23,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,6,1138.57
397,2023-02-16,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,7,762.61
398,2024-06-15,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,6,1210.85
399,2024-09-19,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,3,508.75
400,2023-11-03,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,7,1486.16
401,2023-11-03,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,8,1070.39
402,2023-04-23,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,6,513.58
403,2024-12-05,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,5,1200.21
404,2024-11-02,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,8,416.66
405,2024-08-20,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,4,1089.07
406,2024-11-28,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,242.97
407,2024-03-27,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,2,306.41
408,2023-07-28,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,3,634.12
409,2023-03-05,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,8,1312.41
410,2024-11-09,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,4,852.31
411,2023-06-27,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,7,487.79
412,2024-11-23,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,830.75
413,2023-09-10,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,8,308.59
414,2023-11-01,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,5,356.68
415,2023-12-24,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,8,492.64
416,2024-11-23,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,204.76
417,2023-05-30,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,1232.11
418,2023-03-22,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,5,1434.09
419,2023-08-08,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,5,1127.32
420,2024-12-13,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,5,1401.21
421,2024-08-23,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,2,933.12
422,2024-06-27,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,1,1013.01
423,2023-12-05,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,1,172.79
424,2024-07-17,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,3,32.64
425,2023-07-24,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,8,729.24
426,2023-04-02,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,5,977.7
427,2023-06-29,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,1372.01
428,2024-02-11,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,1,1495.83
429,2023-01-10,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,5,1318.2
430,2023-12-10,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,1394.47
431,2023-05-18,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,8,1336.66
432,2023-04-26,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,5,309.4
433,2023-07-10,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,8,981.22
434,2023-07-17,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,5,862.48
435,2024-06-11,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,7,1244.81
436,2023-07-09,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,7,1012.15
437,2023-01-07,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,6,1405.34
438,2023-10-01,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,683.93
439,2024-01-04,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,1,410.79
440,2023-06-13,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,2,711.46
441,2024-10-16,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,5,1043.18
442,2023-05-17,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,4,348.21
443,2024-09-12,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,1127.91
444,2024-11-11,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,8,1142.09
445,2024-06-24,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,2,800.12
446,2024-07-14,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,116.09
447,2024-06-16,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,3,267.69
448,2024-05-15,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,4,1082.45
449,2024-04-09,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,8,1217.82
450,2023-03-01,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,7,698.78
451,2024-02-10,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,5,1091.84
452,2023-02-16,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,4,878.01
453,2023-03-03,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,2,823.22
454,2023-07-04,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,1,448.46
455,2024-01-27,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,6,1489.46
456,2024-11-08,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,7,143.37
457,2024-07-04,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,6,199.98
458,2023-08-17,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,3,1098.59
459,2024-07-11,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,707.93
460,2023-09-11,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,7,1239.46
461,2023-04-26,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,3,431.58
462,2023-03-10,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,1,379.98
463,2024-11-19,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,1,683.5
464,2023-08-28,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,1,618.34
465,2023-10-24,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,231.7
466,2024-11-19,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,6,876.78
467,2024-11-07,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,5,1317.48
468,2023-03-04,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,7,468.24
469,2024-03-13,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,948.34
470,2024-10-20,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,1,1459.13
471,2024-02-23,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,1052.05
472,2024-07-04,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,7,296.22
473,2024-12-25,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,4,468.59
474,2024-03-02,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,1,854.52
475,2023-09-19,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,597.92
476,2024-01-15,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,2,1385.28
477,2024-01-22,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,4,101.02
478,2023-07-12,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,1313.59
479,2023-12-07,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,4,732.11
480,2023-05-01,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,4,1407.31
481,2023-09-03,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,4,610.03
482,2024-06-30,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,586.48
483,2024-05-24,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,5,555.48
484,2023-11-24,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,8,1148.4
485,2024-07-30,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,6,635.55
486,2024-08-21,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,1,409.64
487,2023-12-04,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,5,249.81
488,2024-11-01,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,4,761.47
489,2024-10-19,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,8,1450.6
490,2023-12-27,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,3,1105.84
491,2024-07-09,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,8,296.47
492,2023-03-18,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,1,1262.63
493,2024-10-07,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,7,227.8
494,2024-06-01,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,3,38.48
495,2024-11-13,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,1,936.31
496,2024-06-28,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,8,48.2
497,2023-10-09,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,1,49.67
498,2024-12-15,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,1,765.77
499,2024-06-20,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,2,1379.12
500,2023-09-16,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,4,939.18
501,2024-02-20,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,7,141.55
502,2023-08-20,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,4,1485.59
503,2024-01-24,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,162.91
504,2023-01-10,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,8,107.77
505,2024-10-22,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,8,1271.86
506,2023-02-13,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,1344.82
507,2023-03-18,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,8,424.87
508,2023-11-19,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,1,289.55
509,2024-12-30,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,3,1134.58
510,2023-09-04,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,5,264.61
511,2023-05-24,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,6,591.17
512,2024-03-23,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,6,104.2
513,2024-09-20,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,6,917.62
514,2023-10-07,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,6,68.7
515,2024-01-20,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,4,549.82
516,2024-09-25,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,151.4
517,2023-06-07,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,2,146.01
518,2023-04-20,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,492.1
519,2023-10-04,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,680.99
520,2024-04-04,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,2,301.4
521,2023-04-02,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,7,177.36
522,2023-11-29,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,905.46
523,2023-03-28,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,5,635.37
524,2023-06-23,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,3,1035.84
